epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
74,342.182,0.47422,0.7707,0.73275,0.81057,0,0.54884,0.64361,0.60007,0.46788,0.55904,0.65754,0.61028,0.42472,0.53423,0.95823,1.08914,0.89882,0,0.000408018,0.000408018,0.000408018
75,346.706,0.46515,0.73399,0.7213,0.80819,0,0.53601,0.65021,0.60659,0.47223,0.5463,0.6558,0.6155,0.43187,0.5393,0.97391,1.02491,0.91066,0,0.000394032,0.000394032,0.000394032
76,351.375,0.47629,0.76146,0.72146,0.81743,0,0.53802,0.68362,0.62499,0.48759,0.5474,0.69515,0.63399,0.44112,0.53121,0.93683,1.01716,0.90144,0,0.000380046,0.000380046,0.000380046
77,355.86,0.48019,0.77451,0.72224,0.81467,0,0.61922,0.62305,0.62955,0.48396,0.62297,0.62665,0.63584,0.43737,0.52467,0.95606,0.9932,0.90259,0,0.00036606,0.00036606,0.00036606
78,360.409,0.47219,0.75038,0.7204,0.80676,0,0.5615,0.68122,0.63218,0.47908,0.57066,0.67305,0.63819,0.4332,0.54708,0.98338,1.00922,0.9135,0,0.000352074,0.000352074,0.000352074
79,365.092,0.4742,0.75339,0.70427,0.80764,0,0.58612,0.64408,0.61825,0.47862,0.59572,0.65396,0.62619,0.43368,0.53126,0.98453,1.0544,0.90928,0,0.000338088,0.000338088,0.000338088
80,369.658,0.46858,0.745,0.69351,0.80494,0,0.53622,0.5767,0.58677,0.46214,0.54373,0.58567,0.59507,0.41772,0.53421,1.03647,1.20269,0.90374,0,0.000324102,0.000324102,0.000324102
81,374.213,0.46283,0.74364,0.68825,0.80894,0,0.62349,0.61358,0.63808,0.49438,0.63126,0.61378,0.64784,0.45319,0.52864,0.9759,0.97745,0.91235,0,0.000310116,0.000310116,0.000310116
82,378.83,0.46055,0.74525,0.67961,0.81014,0,0.61944,0.5602,0.60513,0.4794,0.57728,0.61537,0.62115,0.43129,0.52816,0.97025,1.03547,0.90074,0,0.00029613,0.00029613,0.00029613
83,383.373,0.46506,0.73254,0.67579,0.81051,0,0.58591,0.61352,0.60868,0.47887,0.58707,0.61472,0.61178,0.43334,0.53431,0.97766,1.04849,0.91456,0,0.000282144,0.000282144,0.000282144
84,387.949,0.46013,0.73818,0.68183,0.80635,0,0.59612,0.61138,0.63617,0.49868,0.64652,0.56352,0.63909,0.44318,0.52306,0.96461,0.9716,0.90486,0,0.000268158,0.000268158,0.000268158
85,392.465,0.45861,0.74851,0.66649,0.81181,0,0.62775,0.60078,0.63162,0.49004,0.62906,0.60343,0.63337,0.43997,0.52732,0.95526,0.98901,0.90638,0,0.000254172,0.000254172,0.000254172
86,397.067,0.45928,0.73556,0.6972,0.80479,0,0.63892,0.56874,0.6115,0.48089,0.65189,0.58128,0.62437,0.43427,0.53194,0.95715,1.00575,0.90953,0,0.000240186,0.000240186,0.000240186
87,401.535,0.45655,0.73595,0.66095,0.80557,0,0.63338,0.59037,0.6191,0.48547,0.64706,0.60342,0.63463,0.43982,0.52557,0.95614,0.98588,0.90513,0,0.0002262,0.0002262,0.0002262
88,405.965,0.46191,0.74055,0.66824,0.79908,0,0.5823,0.66453,0.61775,0.48723,0.59912,0.67966,0.62983,0.44319,0.52344,0.97176,0.99921,0.9108,0,0.000212214,0.000212214,0.000212214
89,410.396,0.45291,0.72671,0.64928,0.8009,0,0.5596,0.66277,0.62051,0.48704,0.5689,0.6755,0.63038,0.44175,0.52356,0.96055,0.99351,0.90644,0,0.000198227,0.000198227,0.000198227
90,414.877,0.45008,0.73406,0.63981,0.80032,0,0.56385,0.65136,0.61322,0.48031,0.64598,0.58327,0.62786,0.43785,0.52108,0.95702,1.03213,0.91161,0,0.000184241,0.000184241,0.000184241
91,419.29,0.44678,0.71588,0.65328,0.7929,0,0.54063,0.67159,0.59496,0.46989,0.57869,0.61681,0.5973,0.41667,0.52325,0.95851,1.06936,0.90444,0,0.000170255,0.000170255,0.000170255
92,423.715,0.45886,0.74993,0.64764,0.80359,0,0.53875,0.66898,0.60304,0.47494,0.54407,0.67691,0.61725,0.42415,0.53086,0.97434,1.06033,0.91364,0,0.000156269,0.000156269,0.000156269
93,428.344,0.45309,0.73784,0.64725,0.80274,0,0.53433,0.61415,0.59228,0.46599,0.54368,0.62569,0.5996,0.41154,0.5287,0.9665,1.06631,0.9102,0,0.000142283,0.000142283,0.000142283
94,432.956,0.4681,0.7485,0.6693,0.80493,0,0.56001,0.65987,0.6294,0.4978,0.64421,0.58084,0.64155,0.44675,0.51928,0.95673,0.99595,0.90281,0,0.000128297,0.000128297,0.000128297
95,438.716,0.39934,0.68021,0.55485,0.77459,0,0.63691,0.58485,0.62106,0.49155,0.5728,0.65596,0.62512,0.44078,0.51529,0.95981,0.99393,0.90358,0,0.000114311,0.000114311,0.000114311
96,443.318,0.40314,0.68693,0.53831,0.78111,0,0.61963,0.5662,0.60694,0.48393,0.62467,0.57082,0.61354,0.42816,0.51526,0.96843,1.01318,0.90473,0,0.000100325,0.000100325,0.000100325
97,447.761,0.41041,0.69264,0.55732,0.78126,0,0.56005,0.67259,0.62015,0.49307,0.56626,0.66961,0.62618,0.44089,0.51564,0.97305,1.01921,0.90712,0,8.6339e-05,8.6339e-05,8.6339e-05
98,452.287,0.39331,0.67745,0.54506,0.77323,0,0.5669,0.65269,0.62126,0.49106,0.57205,0.65756,0.62691,0.43763,0.51336,0.96687,1.01502,0.9028,0,7.2353e-05,7.2353e-05,7.2353e-05
99,456.879,0.39685,0.66895,0.53248,0.77902,0,0.58238,0.62901,0.61481,0.49061,0.598,0.62245,0.62286,0.43493,0.51345,0.96502,1.01324,0.90726,0,5.83669e-05,5.83669e-05,5.83669e-05
100,461.343,0.3952,0.67595,0.52907,0.78116,0,0.56229,0.64767,0.61425,0.49078,0.57337,0.66154,0.62452,0.43598,0.51366,0.97072,1.03052,0.90698,0,4.43809e-05,4.43809e-05,4.43809e-05
